Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
AMZN240621P01100000,2022-05-31 11:42AM EST,1100.0,44.5,37.0,47.0,0.0,-,9,20,0.00%,Put,"June 21, 2024"
AMZN240621P01160000,2022-06-03 12:54PM EST,1160.0,48.98,43.5,53.5,-16.02,-24.65%,2,1,0.00%,Put,"June 21, 2024"
AMZN240621P01180000,2022-06-03 12:54PM EST,1180.0,51.51,46.0,55.5,-14.93,-22.47%,3,1,0.00%,Put,"June 21, 2024"
AMZN240621P01200000,2022-06-03 9:40AM EST,1200.0,53.99,48.0,58.0,-1.01,-1.84%,21,5,0.00%,Put,"June 21, 2024"
AMZN240621P01220000,2022-05-24 2:03PM EST,1220.0,84.63,50.5,60.5,0.0,-,1,1,0.00%,Put,"June 21, 2024"
AMZN240621P01240000,2022-06-03 9:33AM EST,1240.0,58.42,53.0,63.0,2.52,+4.51%,4,103,0.00%,Put,"June 21, 2024"
AMZN240621P01260000,2022-06-03 9:33AM EST,1260.0,61.0,56.0,65.5,-25.3,-29.32%,2,22,0.00%,Put,"June 21, 2024"
AMZN240621P01280000,2022-06-03 9:33AM EST,1280.0,63.99,58.5,68.5,-5.41,-7.80%,2,54,0.00%,Put,"June 21, 2024"
AMZN240621P01300000,2022-05-31 2:27PM EST,1300.0,73.5,61.5,71.0,0.0,-,3,140,0.00%,Put,"June 21, 2024"
AMZN240621P01360000,2022-06-03 9:35AM EST,1360.0,76.37,70.5,80.5,-7.98,-9.46%,3,3,0.00%,Put,"June 21, 2024"
AMZN240621P01380000,2022-06-03 9:35AM EST,1380.0,79.12,73.5,83.5,-27.98,-26.13%,3,13,0.00%,Put,"June 21, 2024"
AMZN240621P01400000,2022-06-02 2:59PM EST,1400.0,77.0,77.0,87.0,0.0,-,1,32,0.00%,Put,"June 21, 2024"
AMZN240621P01420000,2022-05-05 2:41PM EST,1420.0,94.0,80.55,89.95,0.0,-,-,7,0.00%,Put,"June 21, 2024"
AMZN240621P01440000,2022-06-01 8:36AM EST,1440.0,88.6,84.0,94.0,0.0,-,1,48,0.00%,Put,"June 21, 2024"
AMZN240621P01480000,2022-06-01 2:54PM EST,1480.0,101.0,91.0,101.0,0.0,-,1,3,0.00%,Put,"June 21, 2024"
AMZN240621P01500000,2022-06-03 12:24PM EST,1500.0,102.0,93.0,101.0,4.0,+4.08%,1,68,0.00%,Put,"June 21, 2024"
AMZN240621P01520000,2022-06-03 2:16PM EST,1520.0,104.0,99.0,109.0,-29.5,-22.10%,11,1,0.00%,Put,"June 21, 2024"
AMZN240621P01540000,2022-04-27 2:02PM EST,1540.0,138.0,118.15,132.5,0.0,-,1,1,0.00%,Put,"June 21, 2024"
AMZN240621P01580000,2022-05-31 12:35PM EST,1580.0,122.0,108.5,124.5,0.0,-,1,6,0.00%,Put,"June 21, 2024"
AMZN240621P01600000,2022-05-20 2:28PM EST,1600.0,170.0,114.0,129.0,0.0,-,3,102,0.00%,Put,"June 21, 2024"
AMZN240621P01620000,2022-05-24 1:36PM EST,1620.0,187.8,117.5,133.5,0.0,-,1,65,0.00%,Put,"June 21, 2024"
AMZN240621P01650000,2022-05-12 9:10AM EST,1650.0,186.41,125.0,140.5,0.0,-,1,9,0.00%,Put,"June 21, 2024"
AMZN240621P01660000,2022-04-28 12:05PM EST,1660.0,84.3,145.0,161.0,0.0,-,3,2,0.00%,Put,"June 21, 2024"
AMZN240621P01680000,2022-05-09 2:52PM EST,1680.0,187.0,132.0,148.0,0.0,-,8,9,0.00%,Put,"June 21, 2024"
AMZN240621P01700000,2022-06-01 8:31AM EST,1700.0,142.0,137.0,153.0,0.0,-,70,79,0.00%,Put,"June 21, 2024"
AMZN240621P01750000,2022-05-26 12:18PM EST,1750.0,192.75,150.0,166.0,0.0,-,1,3,0.00%,Put,"June 21, 2024"
AMZN240621P01760000,2022-05-15 11:05PM EST,1760.0,200.93,153.0,168.5,0.0,-,-,1,0.00%,Put,"June 21, 2024"
AMZN240621P01800000,2022-06-03 11:06AM EST,1800.0,174.4,164.0,180.0,-0.6,-0.34%,1,73,0.00%,Put,"June 21, 2024"
AMZN240621P01820000,2022-05-15 11:05PM EST,1820.0,231.6,170.0,185.5,0.0,-,-,240,0.00%,Put,"June 21, 2024"
AMZN240621P01840000,2022-05-27 10:02AM EST,1840.0,218.4,176.0,191.5,0.0,-,1,320,0.00%,Put,"June 21, 2024"
AMZN240621P01850000,2022-06-01 11:30AM EST,1850.0,198.7,179.0,194.5,0.0,-,20,24,0.00%,Put,"June 21, 2024"
AMZN240621P01860000,2022-05-05 12:58PM EST,1860.0,213.0,181.5,197.5,0.0,-,85,86,0.00%,Put,"June 21, 2024"
AMZN240621P01880000,2022-05-03 8:38AM EST,1880.0,180.0,195.35,211.05,0.0,-,1,2,0.00%,Put,"June 21, 2024"
AMZN240621P01900000,2022-06-02 2:48PM EST,1900.0,192.66,194.05,209.95,0.0,-,4,68,0.00%,Put,"June 21, 2024"
AMZN240621P01920000,2022-05-15 11:05PM EST,1920.0,283.2,200.05,218.5,0.0,-,-,2,0.00%,Put,"June 21, 2024"
AMZN240621P01940000,2022-06-01 11:59AM EST,1940.0,226.73,205.0,224.5,0.0,-,1,0,0.00%,Put,"June 21, 2024"
AMZN240621P01950000,2022-06-02 11:40AM EST,1950.0,212.79,208.5,228.0,0.0,-,1,59,0.00%,Put,"June 21, 2024"
AMZN240621P01960000,2022-06-02 11:40AM EST,1960.0,215.59,212.0,231.5,0.0,-,1,2,0.00%,Put,"June 21, 2024"
AMZN240621P01980000,2022-06-01 10:22AM EST,1980.0,238.0,218.5,238.5,0.0,-,1,16,0.00%,Put,"June 21, 2024"
AMZN240621P02000000,2022-06-03 1:58PM EST,2000.0,234.0,225.5,245.0,12.23,+5.51%,7,141,0.00%,Put,"June 21, 2024"
AMZN240621P02050000,2022-06-01 11:19AM EST,2050.0,266.72,243.5,263.0,0.0,-,1,9,0.00%,Put,"June 21, 2024"
AMZN240621P02100000,2022-06-03 10:00AM EST,2100.0,277.0,262.5,282.0,20.48,+7.98%,2,87,0.00%,Put,"June 21, 2024"
AMZN240621P02150000,2022-06-03 10:37AM EST,2150.0,297.27,282.0,301.5,-10.48,-3.41%,1,41,0.00%,Put,"June 21, 2024"
AMZN240621P02200000,2022-06-03 2:41PM EST,2200.0,312.0,302.5,322.0,10.56,+3.50%,2,201,0.00%,Put,"June 21, 2024"
AMZN240621P02250000,2022-05-31 8:41AM EST,2250.0,370.0,324.0,343.5,0.0,-,1,21,0.00%,Put,"June 21, 2024"
AMZN240621P02300000,2022-06-02 11:43AM EST,2300.0,345.0,346.5,365.5,0.0,-,2,185,0.00%,Put,"June 21, 2024"
AMZN240621P02350000,2022-06-03 9:05AM EST,2350.0,374.5,369.5,388.5,-43.19,-10.34%,10,32,0.00%,Put,"June 21, 2024"
AMZN240621P02400000,2022-06-03 1:56PM EST,2400.0,399.0,393.0,412.5,-2.25,-0.56%,4,249,0.00%,Put,"June 21, 2024"
AMZN240621P02450000,2022-06-03 11:52AM EST,2450.0,425.95,418.5,437.5,-106.99,-20.08%,1,75,0.00%,Put,"June 21, 2024"
AMZN240621P02500000,2022-06-03 2:44PM EST,2500.0,448.5,447.0,465.0,-5.5,-1.21%,4,158,0.00%,Put,"June 21, 2024"
AMZN240621P02550000,2022-05-10 12:10PM EST,2550.0,620.0,471.0,490.0,0.0,-,1,6,0.00%,Put,"June 21, 2024"
AMZN240621P02600000,2022-06-02 2:36PM EST,2600.0,487.84,498.0,517.5,0.0,-,2,274,0.00%,Put,"June 21, 2024"
AMZN240621P02650000,2022-06-01 2:06PM EST,2650.0,535.23,526.5,546.0,0.0,-,2,17,0.00%,Put,"June 21, 2024"
AMZN240621P02700000,2022-05-31 11:36AM EST,2700.0,590.63,556.0,575.0,0.0,-,4,124,0.00%,Put,"June 21, 2024"
AMZN240621P02750000,2022-06-02 2:49PM EST,2750.0,569.33,586.0,605.0,0.0,-,4,14,0.00%,Put,"June 21, 2024"
AMZN240621P02800000,2022-05-25 10:14AM EST,2800.0,796.46,616.5,636.0,0.0,-,1,31,0.00%,Put,"June 21, 2024"
AMZN240621P02850000,2022-05-25 10:14AM EST,2850.0,834.03,649.0,668.0,0.0,-,1,9,0.00%,Put,"June 21, 2024"
AMZN240621P02900000,2022-05-27 2:54PM EST,2900.0,773.0,682.0,700.5,0.0,-,3,24,0.00%,Put,"June 21, 2024"
AMZN240621P02950000,2022-06-01 10:10AM EST,2950.0,734.0,715.5,734.0,0.0,-,1,23,0.00%,Put,"June 21, 2024"
AMZN240621P03000000,2022-05-27 9:17AM EST,3000.0,852.0,750.0,768.5,0.0,-,10,333,0.00%,Put,"June 21, 2024"
AMZN240621P03050000,2022-06-01 11:30AM EST,3050.0,812.85,784.0,803.5,0.0,-,40,11,0.00%,Put,"June 21, 2024"
AMZN240621P03100000,2022-05-24 11:48AM EST,3100.0,1093.5,820.5,839.5,0.0,-,8,24,0.00%,Put,"June 21, 2024"
AMZN240621P03150000,2022-05-24 11:39AM EST,3150.0,1134.3,856.5,876.0,0.0,-,2,45,0.00%,Put,"June 21, 2024"
AMZN240621P03200000,2022-06-03 8:43AM EST,3200.0,888.9,894.0,913.5,-164.33,-15.60%,3,97,0.00%,Put,"June 21, 2024"
AMZN240621P03250000,2022-06-01 2:06PM EST,3250.0,936.73,932.0,951.5,0.0,-,2,2,0.00%,Put,"June 21, 2024"
AMZN240621P03300000,2022-06-03 8:43AM EST,3300.0,963.8,971.0,990.0,20.94,+2.22%,3,10,0.00%,Put,"June 21, 2024"
AMZN240621P03350000,2022-05-26 2:51PM EST,3350.0,1176.55,1011.0,1029.5,0.0,-,1,4,0.00%,Put,"June 21, 2024"
AMZN240621P03400000,2022-06-02 2:46PM EST,3400.0,1019.61,1051.0,1069.5,0.0,-,3,8,0.00%,Put,"June 21, 2024"
AMZN240621P03450000,2022-05-24 1:59PM EST,3450.0,1403.0,1091.0,1109.5,0.0,-,6,6,0.00%,Put,"June 21, 2024"
AMZN240621P03500000,2022-06-03 2:56PM EST,3500.0,1136.27,1132.0,1151.45,-35.56,-3.03%,1,50,0.00%,Put,"June 21, 2024"
AMZN240621P03550000,2022-06-02 2:32PM EST,3550.0,1143.47,1174.5,1193.0,0.0,-,2,65,0.00%,Put,"June 21, 2024"
AMZN240621P03600000,2022-05-31 1:23PM EST,3600.0,1236.55,1216.5,1235.5,0.0,-,8,7,0.00%,Put,"June 21, 2024"
AMZN240621P03650000,2022-05-15 11:06PM EST,3650.0,1601.5,1260.0,1278.5,0.0,-,-,3,0.00%,Put,"June 21, 2024"
AMZN240621P03700000,2022-05-31 11:15AM EST,3700.0,1365.4,1303.5,1322.0,0.0,-,7,16,0.00%,Put,"June 21, 2024"
AMZN240621P03750000,2022-05-20 10:26AM EST,3750.0,1608.88,1347.0,1366.0,0.0,-,4,48,0.00%,Put,"June 21, 2024"
AMZN240621P03800000,2022-06-03 2:56PM EST,3800.0,1394.15,1391.5,1410.5,-17.02,-1.21%,3,8,0.00%,Put,"June 21, 2024"
AMZN240621P04000000,2022-05-31 10:13AM EST,4000.0,1667.37,1573.5,1592.0,0.0,-,1,8,0.00%,Put,"June 21, 2024"
AMZN240621P04050000,2022-05-18 8:34AM EST,4050.0,1813.0,1620.0,1638.5,0.0,-,-,1,0.00%,Put,"June 21, 2024"
AMZN240621P04100000,2022-05-18 12:54PM EST,4100.0,1950.01,1667.0,1685.5,0.0,-,1,1,0.00%,Put,"June 21, 2024"
AMZN240621P04150000,2022-05-24 1:39PM EST,4150.0,2070.0,1714.0,1732.5,0.0,-,-,3,0.00%,Put,"June 21, 2024"
AMZN240621P04250000,2022-05-15 11:06PM EST,4250.0,1997.63,1808.5,1827.5,0.0,-,-,0,0.00%,Put,"June 21, 2024"
AMZN240621P04350000,2022-05-24 12:36PM EST,4350.0,2290.53,1904.0,1923.5,0.0,-,-,0,0.00%,Put,"June 21, 2024"
AMZN240621P04500000,2022-05-31 11:20AM EST,4500.0,2122.08,2050.0,2069.0,0.0,-,1,3,0.00%,Put,"June 21, 2024"
AMZN240621P04600000,2022-05-15 11:06PM EST,4600.0,2491.12,2149.0,2167.5,0.0,-,-,0,0.00%,Put,"June 21, 2024"
AMZN240621P04700000,2022-05-31 10:41AM EST,4700.0,2335.3,2247.0,2265.5,0.0,-,2,3,0.00%,Put,"June 21, 2024"
AMZN240719C00075000,2023-12-04 9:55AM EST,75.0,72.66,73.75,74.75,0.0,-,-,10,67.32%,Call,"July 19, 2024"
AMZN240719C00085000,2023-11-20 11:22AM EST,85.0,65.2,64.55,65.3,0.0,-,-,1,60.85%,Call,"July 19, 2024"
AMZN240719C00090000,2023-11-17 9:54AM EST,90.0,58.65,59.8,61.05,0.0,-,8,8,58.39%,Call,"July 19, 2024"
AMZN240719C00105000,2023-11-22 10:28AM EST,105.0,47.67,46.2,47.75,0.0,-,2,1,50.26%,Call,"July 19, 2024"
AMZN240719C00110000,2023-12-06 12:37PM EST,110.0,42.17,41.65,42.9,0.0,-,1,28,48.69%,Call,"July 19, 2024"
AMZN240719C00115000,2023-12-08 10:17AM EST,115.0,39.1,38.45,38.85,0.11,+0.28%,10,16,46.87%,Call,"July 19, 2024"
AMZN240719C00120000,2023-12-07 1:19PM EST,120.0,35.24,34.35,34.7,0.0,-,1,24,44.46%,Call,"July 19, 2024"
AMZN240719C00125000,2023-12-06 2:29PM EST,125.0,29.96,30.45,30.9,0.0,-,1,15,42.77%,Call,"July 19, 2024"
AMZN240719C00130000,2023-12-07 2:39PM EST,130.0,27.0,27.05,27.25,-0.32,-1.17%,1,202,41.12%,Call,"July 19, 2024"
AMZN240719C00135000,2023-12-07 2:39PM EST,135.0,23.88,23.55,23.9,0.0,-,2,88,39.82%,Call,"July 19, 2024"
AMZN240719C00140000,2023-12-07 3:23PM EST,140.0,20.64,20.4,20.6,0.0,-,2,80,38.22%,Call,"July 19, 2024"
AMZN240719C00145000,2023-12-08 9:48AM EST,145.0,17.05,17.55,17.7,-0.5,-2.85%,125,434,37.09%,Call,"July 19, 2024"
AMZN240719C00150000,2023-12-08 9:32AM EST,150.0,15.21,14.85,15.0,0.21,+1.40%,4,454,35.93%,Call,"July 19, 2024"
AMZN240719C00155000,2023-12-08 10:10AM EST,155.0,12.65,12.55,12.65,-0.15,-1.17%,20,272,35.06%,Call,"July 19, 2024"
AMZN240719C00160000,2023-12-08 10:31AM EST,160.0,10.5,10.4,10.5,-0.09,-0.85%,17,368,34.12%,Call,"July 19, 2024"
AMZN240719C00165000,2023-12-07 1:15PM EST,165.0,9.05,8.65,8.75,0.0,-,51,217,33.58%,Call,"July 19, 2024"
AMZN240719C00170000,2023-12-08 10:33AM EST,170.0,7.14,7.05,7.2,-0.11,-1.52%,46,208,33.01%,Call,"July 19, 2024"
AMZN240719C00175000,2023-12-07 3:54PM EST,175.0,5.85,5.75,5.85,0.0,-,20,388,32.43%,Call,"July 19, 2024"
AMZN240719C00180000,2023-12-07 3:26PM EST,180.0,4.75,4.6,4.75,0.0,-,29,1358,32.02%,Call,"July 19, 2024"
AMZN240719C00185000,2023-12-08 9:58AM EST,185.0,3.85,3.7,3.85,0.01,+0.26%,6,55,31.71%,Call,"July 19, 2024"
AMZN240719C00190000,2023-12-07 11:20AM EST,190.0,3.0,2.98,3.05,0.0,-,1,54,31.26%,Call,"July 19, 2024"
AMZN240719C00195000,2023-12-07 1:06PM EST,195.0,2.26,2.39,2.44,-0.34,-13.08%,42,65,31.02%,Call,"July 19, 2024"
AMZN240719C00200000,2023-12-07 12:42PM EST,200.0,1.97,1.93,1.97,-0.09,-4.37%,129,238,30.92%,Call,"July 19, 2024"
AMZN240719C00205000,2023-12-05 10:27AM EST,205.0,1.64,1.53,1.58,0.0,-,3,18,30.81%,Call,"July 19, 2024"
AMZN240719C00210000,2023-12-07 1:02PM EST,210.0,1.35,1.24,1.28,0.0,-,42,18,30.81%,Call,"July 19, 2024"
AMZN240719C00215000,2023-12-06 3:34PM EST,215.0,0.93,0.99,1.03,0.0,-,2,212,30.79%,Call,"July 19, 2024"
AMZN240719C00220000,2023-12-07 9:30AM EST,220.0,0.8,0.79,0.83,0.0,-,10,60,30.77%,Call,"July 19, 2024"
AMZN240719P00075000,2023-12-07 1:25PM EST,75.0,0.35,0.34,0.37,0.0,-,54,94,44.29%,Put,"July 19, 2024"
AMZN240719P00080000,2023-12-07 12:40PM EST,80.0,0.46,0.46,0.49,0.0,-,4,29,42.48%,Put,"July 19, 2024"
AMZN240719P00085000,2023-12-07 12:40PM EST,85.0,0.61,0.62,0.65,0.0,-,3,15,40.87%,Put,"July 19, 2024"
AMZN240719P00090000,2023-12-07 12:40PM EST,90.0,0.8,0.82,0.85,0.0,-,2,86,39.28%,Put,"July 19, 2024"
AMZN240719P00095000,2023-12-07 1:25PM EST,95.0,1.06,1.07,1.11,0.0,-,2,27,37.81%,Put,"July 19, 2024"
AMZN240719P00100000,2023-12-07 1:28PM EST,100.0,1.39,1.4,1.44,0.0,-,2,102,36.40%,Put,"July 19, 2024"
AMZN240719P00105000,2023-12-08 9:32AM EST,105.0,1.91,1.82,1.87,0.1,+5.52%,3,26,35.14%,Put,"July 19, 2024"
AMZN240719P00110000,2023-12-08 9:57AM EST,110.0,2.45,2.36,2.41,0.12,+5.15%,1,758,33.95%,Put,"July 19, 2024"
AMZN240719P00115000,2023-12-07 12:23PM EST,115.0,3.01,3.05,3.15,0.0,-,3,159,33.05%,Put,"July 19, 2024"
AMZN240719P00120000,2023-12-08 10:17AM EST,120.0,3.85,3.85,3.95,0.0,-,5,1700,31.81%,Put,"July 19, 2024"
AMZN240719P00125000,2023-12-07 1:47PM EST,125.0,5.05,4.9,5.0,0.2,+4.12%,5,643,30.85%,Put,"July 19, 2024"
AMZN240719P00130000,2023-12-08 10:05AM EST,130.0,6.3,6.1,6.2,0.25,+4.13%,6,656,29.73%,Put,"July 19, 2024"
AMZN240719P00135000,2023-12-08 10:17AM EST,135.0,7.5,7.6,7.7,-0.35,-4.46%,9,193,28.81%,Put,"July 19, 2024"
AMZN240719P00140000,2023-12-07 2:44PM EST,140.0,9.4,9.35,9.45,0.0,-,58,319,27.87%,Put,"July 19, 2024"
AMZN240719P00145000,2023-12-08 9:53AM EST,145.0,11.8,11.35,11.45,0.1,+0.85%,200,1101,26.86%,Put,"July 19, 2024"
AMZN240719P00150000,2023-12-08 10:17AM EST,150.0,13.54,13.7,13.8,-0.26,-1.88%,1,503,25.95%,Put,"July 19, 2024"
AMZN240719P00155000,2023-12-08 9:46AM EST,155.0,16.55,16.35,16.45,0.25,+1.53%,80,157,25.01%,Put,"July 19, 2024"
AMZN240719P00160000,2023-12-05 10:04AM EST,160.0,19.45,19.15,19.5,0.0,-,1,83,24.22%,Put,"July 19, 2024"
AMZN240719P00165000,2023-12-06 10:04AM EST,165.0,23.04,22.0,23.05,0.0,-,2,15,23.87%,Put,"July 19, 2024"
AMZN240719P00170000,2023-12-07 1:48PM EST,170.0,25.9,25.35,26.3,0.0,-,18,106,21.89%,Put,"July 19, 2024"
AMZN240719P00175000,2023-12-07 3:06PM EST,175.0,30.2,29.6,30.55,0.0,-,6,17,21.92%,Put,"July 19, 2024"
AMZN240719P00180000,2023-12-01 12:18PM EST,180.0,34.15,33.55,34.55,0.0,-,2,4,20.13%,Put,"July 19, 2024"
AMZN240719P00200000,2023-12-01 3:26PM EST,200.0,53.0,53.1,53.9,0.0,-,2,0,22.88%,Put,"July 19, 2024"
AMZN240719P00205000,2023-11-27 11:32AM EST,205.0,56.29,57.95,59.1,0.0,-,-,0,25.87%,Put,"July 19, 2024"
AMZN240719P00220000,2023-11-27 10:14AM EST,220.0,71.12,72.65,73.85,0.0,-,-,0,27.74%,Put,"July 19, 2024"
AMZN240920C00045000,2023-12-07 10:46AM EST,45.0,104.22,102.55,104.75,0.0,-,2,351,91.60%,Call,"September 20, 2024"
AMZN240920C00050000,2023-11-21 3:47PM EST,50.0,96.3,97.9,99.6,0.0,-,2,177,85.03%,Call,"September 20, 2024"
AMZN240920C00055000,2023-11-29 9:38AM EST,55.0,95.74,93.25,94.95,0.0,-,1,445,81.25%,Call,"September 20, 2024"
AMZN240920C00060000,2023-12-04 12:40PM EST,60.0,88.01,88.95,90.75,0.0,-,20,187,80.40%,Call,"September 20, 2024"
AMZN240920C00065000,2023-12-06 11:15AM EST,65.0,83.89,83.55,85.25,0.0,-,1,1107,71.12%,Call,"September 20, 2024"
AMZN240920C00070000,2023-11-20 3:11PM EST,70.0,80.0,79.05,80.6,0.0,-,1,525,68.26%,Call,"September 20, 2024"
AMZN240920C00075000,2023-10-27 12:15PM EST,75.0,58.54,74.95,76.6,0.0,-,1,0,68.12%,Call,"September 20, 2024"
AMZN240920C00080000,2023-11-28 11:34AM EST,80.0,71.8,70.35,71.1,0.0,-,1,391,62.57%,Call,"September 20, 2024"
AMZN240920C00085000,2023-11-22 2:15PM EST,85.0,67.0,65.4,67.25,0.0,-,1,408,60.32%,Call,"September 20, 2024"
AMZN240920C00090000,2023-11-27 10:35AM EST,90.0,64.02,61.35,63.0,0.0,-,2,865,58.89%,Call,"September 20, 2024"
AMZN240920C00095000,2023-11-28 2:09PM EST,95.0,58.2,56.75,57.5,0.0,-,1,1801,53.89%,Call,"September 20, 2024"
AMZN240920C00100000,2023-12-08 9:42AM EST,100.0,52.5,52.9,53.4,0.34,+0.65%,5,2191,52.81%,Call,"September 20, 2024"
AMZN240920C00105000,2023-12-08 10:16AM EST,105.0,49.35,48.6,49.0,0.35,+0.71%,1,1713,50.24%,Call,"September 20, 2024"
AMZN240920C00110000,2023-12-07 3:09PM EST,110.0,44.5,44.6,44.85,0.0,-,2,1393,48.71%,Call,"September 20, 2024"
AMZN240920C00115000,2023-12-07 10:46AM EST,115.0,41.03,40.6,40.75,0.0,-,2,690,46.53%,Call,"September 20, 2024"
AMZN240920C00120000,2023-12-08 10:39AM EST,120.0,36.45,36.75,36.9,-0.72,-1.94%,19,1348,44.80%,Call,"September 20, 2024"
AMZN240920C00125000,2023-12-07 3:30PM EST,125.0,33.22,33.1,33.3,0.0,-,2,1551,43.41%,Call,"September 20, 2024"
AMZN240920C00130000,2023-12-07 3:49PM EST,130.0,29.75,29.6,29.7,0.0,-,10,6142,41.74%,Call,"September 20, 2024"
AMZN240920C00135000,2023-12-08 10:24AM EST,135.0,26.63,26.3,26.5,0.0,-,1,4714,40.64%,Call,"September 20, 2024"
AMZN240920C00140000,2023-12-08 9:39AM EST,140.0,22.85,23.25,23.5,-0.41,-1.76%,5,4707,39.62%,Call,"September 20, 2024"
AMZN240920C00145000,2023-12-08 10:51AM EST,145.0,20.47,20.45,20.6,-0.28,-1.35%,264,4918,38.47%,Call,"September 20, 2024"
AMZN240920C00150000,2023-12-07 3:48PM EST,150.0,17.87,17.85,17.95,0.0,-,43,5670,37.45%,Call,"September 20, 2024"
AMZN240920C00155000,2023-12-08 10:51AM EST,155.0,15.47,15.4,15.5,-0.05,-0.32%,126,4149,36.48%,Call,"September 20, 2024"
AMZN240920C00160000,2023-12-08 10:35AM EST,160.0,13.25,13.3,13.4,-0.25,-1.85%,59,3760,35.81%,Call,"September 20, 2024"
AMZN240920C00165000,2023-12-07 2:28PM EST,165.0,11.55,11.35,11.5,0.0,-,81,1195,35.16%,Call,"September 20, 2024"
AMZN240920C00170000,2023-12-08 10:38AM EST,170.0,9.55,9.65,9.75,-0.35,-3.54%,52,2919,34.46%,Call,"September 20, 2024"
AMZN240920C00175000,2023-12-07 2:54PM EST,175.0,8.25,8.15,8.25,0.0,-,164,1376,33.90%,Call,"September 20, 2024"
AMZN240920C00180000,2023-12-08 10:16AM EST,180.0,7.05,6.85,7.0,0.3,+4.44%,9,5485,33.52%,Call,"September 20, 2024"
AMZN240920C00185000,2023-12-08 10:16AM EST,185.0,5.9,5.7,5.8,0.0,-,11,1094,32.91%,Call,"September 20, 2024"
AMZN240920C00190000,2023-12-08 10:23AM EST,190.0,4.9,4.75,4.9,0.1,+2.08%,45,825,32.68%,Call,"September 20, 2024"
AMZN240920C00195000,2023-12-08 9:30AM EST,195.0,3.9,3.95,4.05,-0.15,-3.70%,9,589,32.26%,Call,"September 20, 2024"
AMZN240920C00200000,2023-12-08 10:17AM EST,200.0,3.3,3.3,3.4,-0.1,-2.94%,3,1823,32.09%,Call,"September 20, 2024"
AMZN240920C00210000,2023-12-07 2:54PM EST,210.0,2.37,2.32,2.36,0.0,-,33,2594,31.73%,Call,"September 20, 2024"
AMZN240920C00220000,2023-12-07 3:00PM EST,220.0,1.62,1.6,1.66,-0.03,-1.82%,1,571,31.60%,Call,"September 20, 2024"
AMZN240920P00045000,2023-12-06 12:53PM EST,45.0,0.08,0.07,0.1,0.0,-,1,2032,53.91%,Put,"September 20, 2024"
AMZN240920P00050000,2023-12-07 1:42PM EST,50.0,0.12,0.11,0.14,0.0,-,1,1435,51.76%,Put,"September 20, 2024"
AMZN240920P00055000,2023-12-07 1:42PM EST,55.0,0.17,0.16,0.19,0.0,-,1,575,50.10%,Put,"September 20, 2024"
AMZN240920P00060000,2023-12-05 1:43PM EST,60.0,0.24,0.22,0.26,0.0,-,1,2255,48.10%,Put,"September 20, 2024"
AMZN240920P00065000,2023-12-06 10:20AM EST,65.0,0.34,0.31,0.34,0.0,-,10,1818,45.95%,Put,"September 20, 2024"
AMZN240920P00070000,2023-12-08 9:53AM EST,70.0,0.45,0.42,0.46,0.01,+2.27%,3,1655,44.34%,Put,"September 20, 2024"
AMZN240920P00075000,2023-12-07 3:55PM EST,75.0,0.58,0.58,0.6,0.0,-,401,3261,42.60%,Put,"September 20, 2024"
AMZN240920P00080000,2023-12-06 1:41PM EST,80.0,0.82,0.75,0.79,0.0,-,3,5020,41.11%,Put,"September 20, 2024"
AMZN240920P00085000,2023-12-07 3:54PM EST,85.0,0.98,0.98,1.03,0.0,-,21,3364,39.73%,Put,"September 20, 2024"
AMZN240920P00090000,2023-12-07 3:21PM EST,90.0,1.31,1.26,1.31,0.0,-,21,10770,38.27%,Put,"September 20, 2024"
AMZN240920P00095000,2023-12-07 3:20PM EST,95.0,1.67,1.64,1.68,-0.01,-0.60%,10,5254,37.03%,Put,"September 20, 2024"
AMZN240920P00100000,2023-12-07 3:17PM EST,100.0,2.14,2.11,2.14,0.0,-,105,15195,35.86%,Put,"September 20, 2024"
AMZN240920P00105000,2023-12-07 3:10PM EST,105.0,2.71,2.64,2.68,0.0,-,13,4641,34.66%,Put,"September 20, 2024"
AMZN240920P00110000,2023-12-07 3:48PM EST,110.0,3.38,3.3,3.4,0.0,-,27,10748,33.73%,Put,"September 20, 2024"
AMZN240920P00115000,2023-12-08 10:36AM EST,115.0,4.2,4.15,4.25,0.0,-,1,8367,32.78%,Put,"September 20, 2024"
AMZN240920P00120000,2023-12-07 3:44PM EST,120.0,5.19,5.15,5.25,0.0,-,4,7802,31.83%,Put,"September 20, 2024"
AMZN240920P00125000,2023-12-07 3:10PM EST,125.0,6.4,6.25,6.4,0.0,-,4,7080,30.83%,Put,"September 20, 2024"
AMZN240920P00130000,2023-12-07 3:06PM EST,130.0,7.8,7.6,7.75,0.0,-,10,7082,29.87%,Put,"September 20, 2024"
AMZN240920P00135000,2023-12-07 2:40PM EST,135.0,9.25,9.2,9.35,0.0,-,7,8202,29.00%,Put,"September 20, 2024"
AMZN240920P00140000,2023-12-07 3:05PM EST,140.0,11.25,11.05,11.2,0.0,-,856,5229,28.17%,Put,"September 20, 2024"
AMZN240920P00145000,2023-12-08 10:23AM EST,145.0,13.02,13.1,13.25,-0.23,-1.74%,4,1170,27.25%,Put,"September 20, 2024"
